City,Datetime,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Ahmedabad,02-07-2015,15.91,26.44,,10.53,6.51,2.83,1.82,4.16,0.26,233
Ahmedabad,02-07-2015,11.95,23.22,,11.27,7.38,3.5,1.71,4.94,0.67,233
Ahmedabad,02-07-2015,11.15,20.27,,9.11,7.07,5.33,1.64,4.87,0.65,233
Ahmedabad,02-07-2015,13.85,22.51,,8.66,10.05,9,1.5,4.61,0.2,233
Ahmedabad,02-07-2015,13.38,21.71,,8.33,8.29,13,1.43,5.21,0.44,233
Ahmedabad,02-07-2015,14.16,22.84,,8.68,14.4,12.83,1.15,3.03,0,233
Ahmedabad,02-07-2015,16.43,25.29,,8.85,7.24,14.67,1.2,3.72,0,233
Ahmedabad,02-07-2015,14.68,22.61,,7.92,3.79,19.17,1.12,3.81,0.29,218
Ahmedabad,02-07-2015,13.71,22.17,,8.45,1.02,17,1.21,3.95,0.3,218
Ahmedabad,02-07-2015,13.63,21.88,,8.25,5.34,15.17,1.22,4.51,0.33,189
Ahmedabad,02-07-2015,16.29,26.46,,10.17,7.51,8.67,0.97,4.52,0.77,202
Ahmedabad,02-07-2015,10.32,19.76,,9.44,4.34,5.17,1.8,7.83,0.94,202
Ahmedabad,02-07-2015,11.26,20.84,,9.58,4.33,4.83,2.01,9.45,0.79,202
Ahmedabad,02-07-2015,11.59,22.19,,10.6,9.8,2.5,1.92,7.78,1.13,209
Ahmedabad,02-07-2015,10.81,28.28,,17.46,3.04,1.17,4.14,6.88,0.79,303
Ahmedabad,03-07-2015,9.51,22.34,,12.82,,2,4.89,6.46,0.87,303
Ahmedabad,03-07-2015,11.84,20.17,,8.33,4.59,2.5,2.12,3.85,0.22,303
Ahmedabad,03-07-2015,9.02,16.56,,7.53,8.3,2.83,1.5,5.57,0,303
Ahmedabad,03-07-2015,8.59,15.64,,7.05,1.04,3.83,1.1,3.38,0,303
Ahmedabad,03-07-2015,8.67,15.9,,7.23,,3.5,1.47,2.92,0,303
Ahmedabad,03-07-2015,11.14,19.1,,7.97,3.49,3,1.29,5.86,0,303
Ahmedabad,03-07-2015,9.13,17.54,,8.42,7.34,2.5,1.82,3.84,0,303
Ahmedabad,03-07-2015,9.03,19.16,,10.14,,1,1.78,1.77,0,240
Ahmedabad,03-07-2015,11.75,22.76,,11.01,,1.33,2.21,3.39,0.09,214
Ahmedabad,03-07-2015,9.6,20.8,,11.21,1.02,1.83,2.12,3.96,0,217
Ahmedabad,03-07-2015,7.95,17.29,,9.33,2.27,3,1.71,4.16,0.28,217
Ahmedabad,03-07-2015,7.21,16.39,,9.18,,4.17,1.93,5.4,0.13,217
Ahmedabad,03-07-2015,11.99,20.45,,8.46,,8.5,2.1,4.86,0.13,217
Ahmedabad,03-07-2015,9.29,19.51,,10.21,5.01,10,1.97,3.7,0,217
Ahmedabad,03-07-2015,9.34,19.35,,10.02,1.1,13,1.47,3.39,0,217
Ahmedabad,03-07-2015,7.72,15.05,,7.33,,18.33,1.17,3.03,0,217
Ahmedabad,03-07-2015,12.94,20.69,,7.75,9.71,18,1.06,2.74,0.27,217
Ahmedabad,03-07-2015,11.63,19.51,,7.88,19.35,17.67,1.17,3.03,0.3,203
Ahmedabad,03-07-2015,9.78,20.16,,10.39,10.23,14.83,1.78,3.66,0.6,206
Ahmedabad,03-07-2015,9.51,18.08,,8.57,4.42,9.5,1.65,6.16,0.68,206
Ahmedabad,03-07-2015,11.52,21.18,,9.66,13.37,5,1.82,7.04,0.48,206
Ahmedabad,03-07-2015,9.93,19.95,,10.03,14.28,3,2.49,8.9,1.06,206
Ahmedabad,03-07-2015,9.58,22.89,,13.31,3.51,1.83,2.76,8.72,0.84,247
Ahmedabad,03-07-2015,8.77,21.16,,12.38,6.18,2.83,4.59,9.25,1.43,247
Ahmedabad,04-07-2015,7.66,13.89,,6.23,14.6,5.17,0.99,3.29,0.19,247
Ahmedabad,04-07-2015,6.56,12.87,,6.32,7.9,5.33,0.65,2.45,0.08,247
Ahmedabad,04-07-2015,6.43,13.05,,6.62,,3.5,1.09,1.82,0,247
Ahmedabad,04-07-2015,8.71,15.89,,7.18,2.34,2,2.22,5.62,0,247
Ahmedabad,04-07-2015,8.88,16.14,,7.25,5.94,1.83,2.3,11.79,0,247
Ahmedabad,04-07-2015,6.76,13.59,,6.83,2.03,2.33,1.28,6.61,0,247
Ahmedabad,04-07-2015,7.1,14.87,,7.77,,1.67,1.33,6.03,0,234
Ahmedabad,04-07-2015,11.07,21.78,,10.71,23.32,1.17,2.41,5.95,0,210
Ahmedabad,04-07-2015,8.92,20.04,,11.12,27.7,1.83,2.14,2.96,0.18,216
Ahmedabad,04-07-2015,6.52,15.28,,8.77,17.76,3,1.57,3.03,0,216
Ahmedabad,04-07-2015,7.33,16.27,,8.94,6.9,3.67,2.21,3.74,0,216
Ahmedabad,04-07-2015,8.78,17.79,,9.02,11.05,5.17,1.74,4.52,0.21,216
Ahmedabad,04-07-2015,7.91,16.61,,8.7,10.75,7.17,2.09,4.53,0.39,216
Ahmedabad,04-07-2015,7.22,15.34,,8.12,2.82,11.83,2.18,3.75,0.18,216
Ahmedabad,04-07-2015,10.41,18.88,,8.47,3.28,13,1.9,3.28,0,216
Ahmedabad,04-07-2015,11.69,19.94,,8.24,13.47,15.67,1.51,3.05,0,216
Ahmedabad,04-07-2015,10.27,18.37,,8.11,3.17,14.33,1.41,2.92,0.21,188
Ahmedabad,04-07-2015,8.83,16.21,,7.39,,18.83,1.55,3.13,0.16,188
Ahmedabad,04-07-2015,14.93,22.52,,7.59,0.97,17.17,1.64,3.28,0.41,188
Ahmedabad,04-07-2015,18.33,25.74,,7.41,6.79,13.67,2.11,3.71,0.36,184
Ahmedabad,04-07-2015,10.79,18.36,,7.57,1.1,10.5,2.33,5.94,0.72,181
Ahmedabad,04-07-2015,9.44,16.04,,6.61,,11.83,1.63,6.18,0.64,181
Ahmedabad,04-07-2015,13.23,19.94,,6.71,10.16,9.17,1.02,4.7,0.48,178
Ahmedabad,04-07-2015,11.04,22.16,,11.11,14.59,2.67,1.09,3.57,0.12,216
Ahmedabad,05-07-2015,7.6,15.95,,8.34,3.62,2.5,2.07,3.69,0.1,216
Ahmedabad,05-07-2015,8.73,16.41,,7.68,7.6,3.17,2.32,2.05,0,216
Ahmedabad,05-07-2015,10.15,16.85,,6.7,18.92,3.83,2.05,1.58,0,216
Ahmedabad,05-07-2015,6.43,13.29,,6.86,13.65,5.17,2.84,2.6,0,216
Ahmedabad,05-07-2015,6.12,12.58,,6.46,3.87,4.83,2.82,1.85,0,216
Ahmedabad,05-07-2015,7.24,14.71,,7.48,6.08,3.67,1.28,1.08,0,216
Ahmedabad,05-07-2015,9.41,17.72,,8.3,14.36,2.33,1.31,1.23,0,216
Ahmedabad,05-07-2015,7.34,17.21,,9.87,4.18,1.33,1.83,1.77,0,198
Ahmedabad,05-07-2015,7.21,16.8,,9.58,,2.17,2.33,2.2,0,198
Ahmedabad,05-07-2015,11.08,20.98,,9.9,,3,1.83,2.6,0,199
Ahmedabad,05-07-2015,9.67,19.58,,9.92,5.55,3.33,2.69,3.25,0.09,199
Ahmedabad,05-07-2015,6.81,15.79,,8.98,0.73,5,3.61,3.71,0.26,199
Ahmedabad,05-07-2015,7.12,15.18,,8.06,,8.17,2.36,4.03,0.17,199
Ahmedabad,05-07-2015,11.63,19.45,,7.82,9.27,11.17,1.76,4.05,0.08,199
Ahmedabad,05-07-2015,9.6,18.08,,8.48,11.03,12.33,1.41,4.28,0.11,199
Ahmedabad,05-07-2015,9.33,17.8,,8.47,1.07,20.33,1.44,3.07,0.08,199
Ahmedabad,05-07-2015,11.8,19.89,,8.09,4.53,16.83,2.3,3.37,0.17,199
Ahmedabad,05-07-2015,12.06,19.38,,7.31,14.77,14.5,1.69,3.21,0.17,199
Ahmedabad,05-07-2015,9.67,17.08,,7.41,14.84,13.67,1.52,3.12,0.09,187
Ahmedabad,05-07-2015,10.38,17.83,,7.46,2.84,11.5,2.53,4.94,0.37,181
Ahmedabad,05-07-2015,16.13,24.29,,8.15,4.47,7,2.81,10.42,0.79,181
Ahmedabad,05-07-2015,13.69,21.77,,8.08,14.12,5,2.59,12.12,0.75,181
Ahmedabad,05-07-2015,8.75,16.17,,7.42,3.01,4.83,1.51,3.17,0,181
Ahmedabad,05-07-2015,8.81,16.74,,7.93,,4.17,1.41,3.01,0,177
Ahmedabad,06-07-2015,14.79,22.25,,7.46,1.87,4.83,2.01,2.44,0,177
Ahmedabad,06-07-2015,11.46,18.51,,7.05,4.28,4.33,2.25,1.71,0,177
Ahmedabad,06-07-2015,8.17,15.24,,7.07,,3.67,1.69,1.23,0,177
Ahmedabad,06-07-2015,9.78,16.91,,7.13,,2.33,0.87,1.01,0,177
Ahmedabad,06-07-2015,19.16,26.85,,7.69,7.02,3,0.92,0.92,0,176
Ahmedabad,06-07-2015,12.21,20.5,,8.29,8.8,1.83,0.78,1.35,0,179
Ahmedabad,06-07-2015,8.55,16.92,,8.38,0.05,2,1.04,1.66,0,180
Ahmedabad,06-07-2015,13.51,23.28,,9.77,5.11,2,1.31,2.14,0,197
Ahmedabad,06-07-2015,14.67,24.4,,9.73,12.82,2.5,1.53,2.62,0,197
Ahmedabad,06-07-2015,9.58,19.01,,9.44,11.42,3.5,1.95,2.91,0,197
Ahmedabad,06-07-2015,8.54,18.55,,10.01,18.31,3.17,2.27,4.08,0.37,200
Ahmedabad,06-07-2015,14.86,26.18,,11.32,23.47,5.17,2.81,5.96,0.61,219
Ahmedabad,06-07-2015,12.99,21.85,,8.86,28.43,7.83,2.86,5.69,0.44,219
Ahmedabad,06-07-2015,8.51,18.35,,9.84,8.78,9,2.87,4.71,0.4,219
Ahmedabad,06-07-2015,9.13,18.39,,9.26,0.06,10.5,2.08,4.27,0.65,219
Ahmedabad,06-07-2015,19.51,29.35,,9.84,7.03,11.17,1.92,3.33,0,219
Ahmedabad,06-07-2015,12.63,21.92,,9.29,8.57,10.33,1.86,4.13,0.26,219
Ahmedabad,06-07-2015,9.28,17.3,,8.02,,12.17,2.09,6.14,0.81,219
Ahmedabad,06-07-2015,11.94,20.68,,8.75,,10.83,2.44,4.46,0.38,219
Ahmedabad,06-07-2015,19.57,29.24,,9.68,12.54,7.33,3.21,6.28,0.76,198
Ahmedabad,06-07-2015,12.29,20.83,,8.54,13.4,6.67,3.45,6.58,0.9,198
Ahmedabad,06-07-2015,9.08,17.33,,8.25,2.12,5,3.89,5.76,0.44,198
Ahmedabad,06-07-2015,13.51,21.81,,8.3,9.35,6.17,3.3,4.8,0.41,198
Ahmedabad,06-07-2015,13.32,25.14,,11.82,17.51,3.5,2.24,3.2,0.1,226
Ahmedabad,07-07-2015,8.9,17.89,,8.98,11.8,2.83,1.4,3.01,0.22,226
Ahmedabad,07-07-2015,8.71,17.29,,8.58,16.93,2.5,1.52,2.42,0.13,226
Ahmedabad,07-07-2015,13.83,21.61,,7.78,24.12,2.83,1.3,1.7,0,226
Ahmedabad,07-07-2015,11.39,18.9,,7.5,29.92,3.33,0.95,1.25,0,226
Ahmedabad,07-07-2015,8.49,16.77,,8.28,6.73,2.67,0.77,1.6,0,226
Ahmedabad,07-07-2015,9.47,17.63,,8.15,,2,0.83,1.44,0,226
Ahmedabad,07-07-2015,15.65,25.54,,9.9,0.69,1.5,1.07,1.61,0,226
Ahmedabad,07-07-2015,11.11,22.26,,11.14,3.61,1.5,1.35,2.26,0,216
Ahmedabad,07-07-2015,8.14,19.18,,11.04,,2.33,1.5,3.57,0,216
Ahmedabad,07-07-2015,8.78,18.33,,9.55,,4.5,1.39,2.96,0,216
Ahmedabad,07-07-2015,12.99,22.73,,9.74,9.08,4.67,1.25,3.57,0.33,216
Ahmedabad,07-07-2015,9.24,20.16,,10.92,10.86,5.17,1.81,5.82,0.7,216
Ahmedabad,07-07-2015,8.3,18.15,,9.85,2.51,7.17,1.61,5.91,0.91,216
Ahmedabad,07-07-2015,13.38,23.23,,9.86,13.02,8,2.17,5.79,0.65,216
Ahmedabad,07-07-2015,13.7,25.47,,11.77,20.29,8,1.47,5.14,0.67,225
Ahmedabad,07-07-2015,9.38,18.48,,9.1,14.03,10,1.51,4.43,0.19,225
Ahmedabad,07-07-2015,9.66,19.2,,9.53,7.89,11.67,1.26,3.83,0.21,225
Ahmedabad,07-07-2015,16.48,25.53,,9.04,9.35,7,1.53,7.09,0.53,225
Ahmedabad,07-07-2015,13.04,22.46,,9.41,18.9,5.67,1.55,8.98,0.3,225
Ahmedabad,07-07-2015,9.4,19.3,,9.91,4.26,4.83,1.61,9.53,1.18,225
Ahmedabad,07-07-2015,9.7,19.95,,10.25,0.11,3,1.99,10.36,0.66,225
Ahmedabad,07-07-2015,16.32,29.79,,13.47,8.91,1.33,3.06,12.34,1.44,250
Ahmedabad,07-07-2015,10.88,20.01,,9.13,4.32,1.83,3.7,9.83,0.92,250
Ahmedabad,07-07-2015,9.05,19.84,,10.79,,2.17,2.21,4.55,0.44,250
Ahmedabad,08-07-2015,10.59,19.39,,8.8,0.49,3,2.48,4.49,0.28,250
Ahmedabad,08-07-2015,13.75,21.36,,7.61,6.31,3.17,1.65,3.28,0,250
Ahmedabad,08-07-2015,8.06,15.57,,7.5,4.43,2.83,1.74,3.17,0,250
Ahmedabad,08-07-2015,7.66,14.4,,6.74,,2.5,1.88,2.65,0,250
Ahmedabad,08-07-2015,13.09,20.43,,7.34,7.52,2.17,1.58,2.74,0,250
Ahmedabad,08-07-2015,11.56,19.56,,8,14,2,1.39,2.55,0,211
Ahmedabad,08-07-2015,10,19.03,,9.03,10.19,1,1.53,1.67,0,211
Ahmedabad,08-07-2015,9.14,21.35,,12.21,5.11,1.5,1.6,2.2,0,232
Ahmedabad,08-07-2015,12.94,26.98,,14.03,8.59,1.17,2.76,4.25,0,258
Ahmedabad,08-07-2015,10.14,23.28,,13.14,13.7,2.17,2.83,5.24,0.09,258
Ahmedabad,08-07-2015,40.94,53.24,,12.3,13.65,0.5,2,4.86,0.45,258
Ahmedabad,08-07-2015,35.02,44.95,,9.93,12.93,1.83,2.37,7.82,0.5,258
Ahmedabad,08-07-2015,1.13,12.41,,11.28,14.47,1.17,1.68,3.23,0.48,258
Ahmedabad,08-07-2015,0.42,11.76,,11.34,21.3,3,1.39,4,0.9,258
Ahmedabad,08-07-2015,0.13,11.66,,11.53,13.43,3.83,5.88,5.3,0.48,258
Ahmedabad,08-07-2015,0.21,11.64,,11.43,14.59,6.67,0.95,2.98,0.29,258
Ahmedabad,08-07-2015,0.29,11.62,,11.33,10.18,9.17,1.13,3.12,0,245
Ahmedabad,08-07-2015,0.27,11.64,,11.36,7.54,10,7.76,3.8,0.09,233
Ahmedabad,08-07-2015,0.16,11.67,,11.51,1.29,8.33,0.92,3.76,0.44,222
Ahmedabad,08-07-2015,0.35,11.69,,11.34,9.45,5,2.45,5.37,0.55,222
Ahmedabad,08-07-2015,0.51,11.7,,11.19,22.45,2,4.68,13.32,1.79,222
Ahmedabad,08-07-2015,0.32,11.7,,11.37,15.05,1.83,3.05,11.73,1.35,222
Ahmedabad,08-07-2015,0.18,11.63,,11.45,3.04,1.17,2.23,6.57,0.88,222
Ahmedabad,08-07-2015,0.29,11.62,,11.34,6.81,1.67,3.18,6.84,1.18,222
Ahmedabad,09-07-2015,0.32,11.61,,11.29,9.75,2,1.9,4.14,0.38,222
Ahmedabad,09-07-2015,0.19,11.65,,11.46,2.36,2,0.76,1.74,0,222
Ahmedabad,09-07-2015,0.17,11.65,,11.48,,2.5,0.8,1.07,0,221
Ahmedabad,09-07-2015,0.22,11.61,,11.39,1.98,2.5,0.62,1.16,0,221
Ahmedabad,09-07-2015,0.23,11.61,,11.38,5.81,1.33,1.85,1.19,0,221
Ahmedabad,09-07-2015,0.14,11.64,,11.5,0.73,1.33,1.3,1.08,0,221
Ahmedabad,09-07-2015,0.17,11.64,,11.47,0.17,1.17,2.17,7.86,0.09,221
Ahmedabad,09-07-2015,0.27,11.62,,11.35,18.4,1.17,2.73,12.4,0,221
Ahmedabad,09-07-2015,0.21,11.65,,11.44,20.65,1.5,2.86,11.62,0,221
Ahmedabad,09-07-2015,0.13,11.65,,11.53,10.64,1.67,2.57,5.46,0.09,222
Ahmedabad,09-07-2015,0.15,11.64,,11.49,8.67,2.33,1.95,3.89,0,222
Ahmedabad,09-07-2015,0.22,11.63,,11.4,18.87,3.33,2.5,4.46,0.33,222
Ahmedabad,09-07-2015,0.14,11.64,,11.5,14.83,4.67,2.6,4.15,0.29,222
Ahmedabad,09-07-2015,0.11,11.65,,11.54,4.06,4.83,2.03,3.77,0.09,222
Ahmedabad,09-07-2015,0.17,11.64,,11.47,12.86,6.33,2.94,4.69,0.27,222
Ahmedabad,09-07-2015,0.21,11.63,,11.42,18.93,8.83,1.27,3.76,0.26,222
Ahmedabad,09-07-2015,0.07,11.67,,11.6,9.53,12.67,1.68,2.75,0,223
Ahmedabad,09-07-2015,0.04,11.68,,11.64,3.65,13,2.13,2.89,0.5,223
Ahmedabad,09-07-2015,0.18,11.63,,11.45,15.86,13.83,2.39,3.47,0.4,223
Ahmedabad,09-07-2015,0.17,11.64,,11.46,7.63,12,1.29,4.38,0.16,223
Ahmedabad,09-07-2015,0.05,11.68,,11.63,,11.67,1.44,6.6,0.42,223
Ahmedabad,09-07-2015,0.1,11.66,,11.57,,11.83,1.23,5.16,0.21,223
Ahmedabad,09-07-2015,0.19,11.63,,11.44,15.87,8.83,0.86,3.93,0.21,223
Ahmedabad,09-07-2015,0.13,11.63,,11.5,13.96,6.83,0.6,2.64,0,223
Ahmedabad,10-07-2015,0.1,11.66,,11.56,3.81,7.17,0.48,1.9,0,223
Ahmedabad,10-07-2015,0.17,11.64,,11.47,12.06,6,0,1.43,0,223
Ahmedabad,10-07-2015,0.21,11.64,,11.43,20.2,4.33,0.39,1.07,0,223
Ahmedabad,10-07-2015,0.13,11.66,,11.53,15.07,3.5,0.36,0.75,0,223
Ahmedabad,10-07-2015,0.11,11.66,,11.56,8.42,2.83,0.13,0.69,0,222
Ahmedabad,10-07-2015,0.15,11.64,,11.49,11.1,2,0.89,3.55,0,222
Ahmedabad,10-07-2015,0.2,11.62,,11.43,20.33,2,1.99,3.04,0,222
Ahmedabad,10-07-2015,0.07,11.67,,11.6,6.73,2,2.69,1.97,0,223
Ahmedabad,10-07-2015,0.06,11.68,,11.62,3.65,1.83,2.13,7.2,0,223
Ahmedabad,10-07-2015,0.16,11.65,,11.48,11.23,1.83,3.25,9,0.18,223
Ahmedabad,10-07-2015,0.15,11.65,,11.49,16.61,2.17,2.33,4,0,223
Ahmedabad,10-07-2015,0.06,11.68,,11.62,5.66,2.83,2.4,5.51,0.46,223
Ahmedabad,10-07-2015,0.07,11.67,,11.6,5.61,5.5,2.17,5.61,0.36,223
Ahmedabad,10-07-2015,0.16,11.65,,11.49,14.23,8.17,2.36,3.98,0.17,223
Ahmedabad,10-07-2015,0.1,11.66,,11.56,11.66,9.5,1.84,2.67,0,223
Ahmedabad,10-07-2015,,11.7,,11.7,3.01,13.33,1.77,3.52,0.18,224
Ahmedabad,10-07-2015,0.11,11.66,,11.55,17.16,16.83,1.43,4,0.25,224
Ahmedabad,10-07-2015,0.19,11.65,,11.46,29.26,15.17,1.61,3.12,0,224
Ahmedabad,10-07-2015,0.06,11.67,,11.61,21.92,15.5,1.63,3.28,0,224
Ahmedabad,10-07-2015,0.01,11.69,,11.68,14.18,10.17,2.34,5.14,0.76,224
Ahmedabad,10-07-2015,0.13,11.66,,11.53,17.39,5.5,2.84,9.65,1.08,224
Ahmedabad,10-07-2015,0.16,11.64,,11.48,25.63,2.67,2.85,9.2,0.99,224
Ahmedabad,10-07-2015,0.05,11.68,,11.63,6.13,9.17,2,7.06,0.86,224
Ahmedabad,10-07-2015,0.11,11.66,,11.54,3.66,7.17,0.68,2.66,0,224
Ahmedabad,11-07-2015,0.26,11.61,,11.35,12.7,4.5,0.78,2.94,0,224
Ahmedabad,11-07-2015,0.22,11.63,,11.41,12.16,4,1.37,3.09,0,224
Ahmedabad,11-07-2015,0.16,11.69,,11.53,3.36,3,1.81,7.13,0,224
Ahmedabad,11-07-2015,0.2,11.65,,11.46,5.26,3.33,2.11,10.06,0,223
Ahmedabad,11-07-2015,0.29,11.61,,11.32,12.14,21.67,1.87,8.13,0,223
Ahmedabad,11-07-2015,0.2,11.63,,11.42,10.6,5.5,2.4,8.33,0,223
Ahmedabad,11-07-2015,0.18,11.66,,11.47,4.87,2.33,2.02,2.94,0,222
Ahmedabad,11-07-2015,0.14,11.65,,11.5,6.24,2.67,1.9,3.48,0,222
Ahmedabad,11-07-2015,0.18,11.63,,11.44,9.93,2,2.15,2.77,0,222
Ahmedabad,11-07-2015,0.06,11.68,,11.63,4.79,1.83,2.49,3.06,0,223
Ahmedabad,11-07-2015,0.08,11.67,,11.59,14.59,3.67,1.49,3.37,0.08,223
Ahmedabad,11-07-2015,0.19,11.63,,11.44,20.08,4.5,1.71,4.96,0.32,223
Ahmedabad,11-07-2015,0.2,11.62,,11.42,23.82,6.83,1.7,6.32,0.43,223
Ahmedabad,11-07-2015,0.04,11.69,,11.65,2.75,10.33,1.35,4.98,0.17,224
Ahmedabad,11-07-2015,0.16,11.64,,11.48,4.71,9.67,1.04,6.33,0,224
Ahmedabad,11-07-2015,0.23,11.61,,11.38,14.3,11.83,1,5.09,0,224
Ahmedabad,11-07-2015,0.16,11.65,,11.49,12.25,13.83,0.98,4.77,0,224
Ahmedabad,11-07-2015,0.02,11.69,,11.67,2.21,17.5,0.94,7.97,0,259
Ahmedabad,11-07-2015,0.08,11.68,,11.59,2.25,15.5,1.12,8.9,0.2,303
Ahmedabad,11-07-2015,0.2,11.63,,11.44,11.42,10,2.8,7.22,0.93,312
Ahmedabad,11-07-2015,0.12,11.65,,11.53,8.98,7.33,2.22,7.2,0.85,319
Ahmedabad,11-07-2015,0.05,11.68,,11.64,2.23,6.83,2.17,6.97,0.74,323
Ahmedabad,11-07-2015,0.14,11.64,,11.5,17.6,4,1.73,6.26,0.34,323
Ahmedabad,11-07-2015,0.18,11.63,,11.45,22.42,1.83,1.91,4.95,0.4,322
Ahmedabad,12-07-2015,0.07,11.67,,11.6,16.36,1.67,1.79,3.85,0.31,322
Ahmedabad,12-07-2015,0.13,11.66,,11.52,17.92,3,2.05,2.34,0,322
Ahmedabad,12-07-2015,0.19,11.61,,11.42,27.9,3,2.13,3.87,0,322
Ahmedabad,12-07-2015,0.18,11.63,,11.45,25.69,2.83,2.19,5.41,0,321
Ahmedabad,12-07-2015,0.15,11.72,,11.57,2.77,3.83,1.74,7.22,0,321
Ahmedabad,12-07-2015,0.13,11.65,,11.52,4.56,3.17,1.89,1.91,0,320
Ahmedabad,12-07-2015,0.23,11.61,,11.38,7.41,2.83,2.19,1.57,0,320
Ahmedabad,12-07-2015,0.23,11.6,,11.37,10.38,2.17,2.19,1.71,0,319
Ahmedabad,12-07-2015,0.14,11.65,,11.51,1.69,2,3.1,4.34,0,319
Ahmedabad,12-07-2015,0.16,11.66,,11.5,2.61,3.33,2.62,4.49,0.26,319
Ahmedabad,12-07-2015,0.21,11.63,,11.42,11.51,4.5,1.67,4.26,0,319
Ahmedabad,12-07-2015,0.1,11.66,,11.56,6.68,5.67,1.39,4.73,0,321
Ahmedabad,12-07-2015,0.14,11.64,,11.5,2.9,8.67,1.1,4.04,0,322
Ahmedabad,12-07-2015,0.2,11.62,,11.42,7.81,9.83,0.83,2.33,0,323
Ahmedabad,12-07-2015,0.22,11.6,,11.39,11.22,12.5,0.57,2.23,0,326
Ahmedabad,12-07-2015,0.1,11.67,,11.57,4.21,15.83,0.53,2.53,0,325
Ahmedabad,12-07-2015,0.06,11.68,,11.62,16.4,17.5,0.54,2.45,0,316
Ahmedabad,12-07-2015,0.23,11.6,,11.37,26.31,14.5,0.74,2.79,0,306
Ahmedabad,12-07-2015,0.25,11.62,,11.37,31.57,10.83,1.07,3.47,0.09,285
Ahmedabad,12-07-2015,0.12,11.65,,11.53,5.89,8.17,1.23,4.76,0.22,250
Ahmedabad,12-07-2015,0.15,11.64,,11.49,3.73,7.83,1.52,5.59,0.42,225
Ahmedabad,12-07-2015,0.26,11.59,,11.33,10.76,5.17,1.64,7.14,0.41,223
Ahmedabad,12-07-2015,0.23,11.63,,11.4,9.02,4.17,1.64,5.18,0.36,223
Ahmedabad,12-07-2015,0.14,11.65,,11.51,0.76,3.67,1.38,4.15,0.2,223
Ahmedabad,13-07-2015,0.32,11.6,,11.29,5.76,3.33,1.46,2.48,0,222
Ahmedabad,13-07-2015,0.3,11.62,,11.33,11.05,2.33,1.02,1.9,0,222
Ahmedabad,13-07-2015,0.15,11.65,,11.5,4.69,4,2.43,2.11,0,222
Ahmedabad,13-07-2015,0.2,11.63,,11.44,3.05,3,2.72,1.23,0,222
Ahmedabad,13-07-2015,0.27,11.59,,11.33,9.47,1.83,3.92,4.78,0,222
Ahmedabad,13-07-2015,0.3,11.58,,11.27,12.36,2.33,1.7,4.21,0,222
Ahmedabad,13-07-2015,0.17,11.63,,11.46,5.5,2.17,2.37,3.44,0,222
Ahmedabad,13-07-2015,0.21,11.62,,11.41,4.95,2,2.79,10.12,0.52,221
Ahmedabad,13-07-2015,0.27,11.62,,11.34,9.33,2,3.08,2.41,0,221
Ahmedabad,13-07-2015,0.3,11.59,,11.29,11.84,2.67,2.08,3.36,0.18,221
Ahmedabad,13-07-2015,0.17,11.62,,11.45,5.37,2.33,1.37,3.8,0,221
Ahmedabad,13-07-2015,0.25,11.63,,11.38,6.09,4.17,1.27,5.47,0.19,221
Ahmedabad,13-07-2015,0.33,11.57,,11.24,12.7,6.33,0.98,4.86,0,221
Ahmedabad,13-07-2015,0.21,11.6,,11.4,7.96,8,1.11,3.88,0.08,221
Ahmedabad,13-07-2015,0.13,11.65,,11.51,0.21,9.17,0.89,3.16,0,222
Ahmedabad,13-07-2015,0.24,11.62,,11.39,2.75,9,0.91,3.53,0,222
Ahmedabad,13-07-2015,0.33,11.59,,11.26,14.21,9.33,0.92,7.22,0,224
Ahmedabad,13-07-2015,0.19,11.61,,11.42,7.82,10.17,1.03,4.76,0,234
Ahmedabad,13-07-2015,0.14,11.64,,11.5,2.6,9.83,1.02,3.64,0.08,246
Ahmedabad,13-07-2015,0.31,11.6,,11.29,12.34,5.33,1.55,7.94,0.85,255
Ahmedabad,13-07-2015,0.34,11.57,,11.24,18.13,4.17,2.08,8.51,0.34,260
Ahmedabad,13-07-2015,0.15,11.65,,11.49,5.24,4.33,1.52,5.57,0.45,265
Ahmedabad,13-07-2015,0.17,11.63,,11.46,3.84,3,2.06,6.62,0.87,271
Ahmedabad,13-07-2015,0.23,9.66,,9.42,8.15,1.33,0.98,3.57,0.18,273
Ahmedabad,14-07-2015,0.18,3.85,,3.67,3.82,,0,0,0,301
Ahmedabad,14-07-2015,0.45,11.54,,11.1,18.83,1.33,1.69,4.23,0.39,322
Ahmedabad,14-07-2015,0.37,11.56,,11.2,5.31,3.17,2.06,3.2,0,332
Ahmedabad,14-07-2015,0.29,11.59,,11.3,0.42,3,0.53,1.42,0,336
Ahmedabad,14-07-2015,0.43,11.54,,11.1,5.28,4,0.18,1.19,0,338
Ahmedabad,14-07-2015,0.42,11.54,,11.12,11.04,3.33,0,0.79,0,338
Ahmedabad,14-07-2015,0.31,11.57,,11.27,3.27,3,0.47,1.14,0,338
Ahmedabad,14-07-2015,0.33,11.58,,11.24,2.26,2.67,0.75,1.18,0,337
Ahmedabad,14-07-2015,0.38,11.55,,11.16,6.08,1.67,1.25,1.9,0,336
Ahmedabad,14-07-2015,0.44,11.56,,11.11,8.55,1.83,1.14,2.1,0,335
